DRIVER;LONG;LAT;DAY;DAY_CORRIGIDO;03:00:00;TRIP;ID;PR;H;M;S;TIME_ACUM;SPD_MPH;SPD_KMH;ACEL_MS2;HEADING;ALTITUDE_FT;VALID_TIME;TIMESTAMP_GPS;CPOOL;CPOOLING_CHECK;WSB;UMP_YN;UMP;PICK_UP;ACTION;GPS_FILE;CIDADE;BAIRRO;NOME_RUA;HIERARQUIA_CWB;HIERARQUIA_CTB;LIMITE_VEL
A;-49.266139;-25.435741;;21/09/2022;;trip;Atrip;19:21:52;;;1;921;24.86;39.9960;0.8100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.266243;-25.435781;;21/09/2022;;trip;Atrip;19:21:53;;;1;922;25.26;40.6440;0.1800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.266349;-25.435822;;21/09/2022;;trip;Atrip;19:21:54;;;1;923;25.53;41.0760;0.1200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.266449;-25.435862;;21/09/2022;;trip;Atrip;19:21:55;;;1;924;23.13;37.2240;-1.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.266545;-25.435899;;21/09/2022;;trip;Atrip;19:21:56;;;1;925;22.49;36.1800;-0.2900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.266647;-25.435939;;21/09/2022;;trip;Atrip;19:21:57;;;1;926;25.91;41.6880;1.5300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.266761;-25.435986;;21/09/2022;;trip;Atrip;19:21:58;;;1;927;28.46;45.7920;1.1400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.266880;-25.436034;;21/09/2022;;trip;Atrip;19:21:59;;;1;928;29.15;46.9080;0.3100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267000;-25.436081;;21/09/2022;;trip;Atrip;19:22:00;;;1;929;28.73;46.2240;-0.1900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267117;-25.436125;;21/09/2022;;trip;Atrip;19:22:01;;;1;930;28.48;45.8280;-0.1100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267224;-25.436171;;21/09/2022;;trip;Atrip;19:22:02;;;1;931;24.70;39.7440;-1.6900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267323;-25.436217;;21/09/2022;;trip;Atrip;19:22:03;;;1;932;24.28;39.0600;-0.1900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267417;-25.436260;;21/09/2022;;trip;Atrip;19:22:04;;;1;933;23.27;37.4400;-0.4500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267505;-25.436294;;21/09/2022;;trip;Atrip;19:22:05;;;1;934;22.17;35.6760;-0.4900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267505;-25.436294;;21/09/2022;;trip;Atrip;19:22:05;;;0;934;22.17;35.6760;-0.4900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267598;-25.436330;;21/09/2022;;trip;Atrip;19:22:06;;;1;935;22.40;36.0360;0.1000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267693;-25.436365;;21/09/2022;;trip;Atrip;19:22:07;;;1;936;22.89;36.8280;0.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267788;-25.436398;;21/09/2022;;trip;Atrip;19:22:08;;;1;937;23.07;37.1160;0.0800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267884;-25.436429;;21/09/2022;;trip;Atrip;19:22:09;;;1;938;22.82;36.7200;-0.1100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.267976;-25.436460;;21/09/2022;;trip;Atrip;19:22:10;;;1;939;21.64;34.8120;-0.5300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268138;-25.436520;;21/09/2022;;trip;Atrip;19:22:12;;;2;941;18.68;30.0600;-0.6600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268215;-25.436548;;21/09/2022;;trip;Atrip;19:22:13;;;1;942;18.37;29.5560;-0.1400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268277;-25.436570;;21/09/2022;;trip;Atrip;19:22:14;;;1;943;12.55;20.1960;-2.6000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268277;-25.436570;;21/09/2022;;trip;Atrip;19:22:14;;;0;943;12.55;20.1960;-2.6000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268322;-25.436581;;21/09/2022;;trip;Atrip;19:22:15;;;1;944;9.17;14.7600;-1.5100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268355;-25.436597;;21/09/2022;;trip;Atrip;19:22:16;;;1;945;7.72;12.4200;-0.6500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268407;-25.436604;;21/09/2022;;trip;Atrip;19:22:18;;;2;947;6.15;9.9000;-0.3500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268424;-25.436578;;21/09/2022;;trip;Atrip;19:22:19;;;1;948;8.32;13.3920;0.9700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268442;-25.436546;;21/09/2022;;trip;Atrip;19:22:20;;;1;949;8.88;14.2920;0.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268459;-25.436520;;21/09/2022;;trip;Atrip;19:22:21;;;1;950;5.93;9.5400;-1.3200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268467;-25.436501;;21/09/2022;;trip;Atrip;19:22:22;;;1;951;3.60;5.7960;-1.0400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268464;-25.436492;;21/09/2022;;trip;Atrip;19:22:23;;;1;952;1.81;2.9160;-0.8000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268463;-25.436488;;21/09/2022;;trip;Atrip;19:22:24;;;1;953;1.48;2.3760;-0.1500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268465;-25.436490;;21/09/2022;;trip;Atrip;19:22:25;;;1;954;0.00;0.0000;-0.6600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268466;-25.436491;;21/09/2022;;trip;Atrip;19:22:26;;;1;955;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268467;-25.436492;;21/09/2022;;trip;Atrip;19:22:27;;;1;956;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268469;-25.436492;;21/09/2022;;trip;Atrip;19:22:28;;;1;957;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268470;-25.436493;;21/09/2022;;trip;Atrip;19:22:29;;;1;958;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268480;-25.436508;;21/09/2022;;trip;Atrip;19:22:30;;;1;959;4.47;7.2000;2.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268481;-25.436509;;21/09/2022;;trip;Atrip;19:22:31;;;1;960;0.00;0.0000;-2.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268482;-25.436509;;21/09/2022;;trip;Atrip;19:22:32;;;1;961;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268485;-25.436509;;21/09/2022;;trip;Atrip;19:22:33;;;1;962;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268487;-25.436509;;21/09/2022;;trip;Atrip;19:22:34;;;1;963;0.16;0.2520;0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268490;-25.436510;;21/09/2022;;trip;Atrip;19:22:35;;;1;964;0.27;0.4320;0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268492;-25.436510;;21/09/2022;;trip;Atrip;19:22:36;;;1;965;0.00;0.0000;-0.1200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268494;-25.436511;;21/09/2022;;trip;Atrip;19:22:37;;;1;966;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268496;-25.436511;;21/09/2022;;trip;Atrip;19:22:38;;;1;967;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268498;-25.436510;;21/09/2022;;trip;Atrip;19:22:39;;;1;968;0.58;0.9360;0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268500;-25.436511;;21/09/2022;;trip;Atrip;19:22:40;;;1;969;0.00;0.0000;-0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268501;-25.436512;;21/09/2022;;trip;Atrip;19:22:41;;;1;970;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268502;-25.436514;;21/09/2022;;trip;Atrip;19:22:42;;;1;971;0.00;0.0000;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268508;-25.436514;;21/09/2022;;trip;Atrip;19:22:43;;;1;972;0.94;1.5120;0.4200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268517;-25.436513;;21/09/2022;;trip;Atrip;19:22:44;;;1;973;2.55;4.1040;0.7200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268533;-25.436510;;21/09/2022;;trip;Atrip;19:22:45;;;1;974;3.78;6.0840;0.5500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268554;-25.436495;;21/09/2022;;trip;Atrip;19:22:46;;;1;975;7.16;11.5200;1.5100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268572;-25.436473;;21/09/2022;;trip;Atrip;19:22:47;;;1;976;6.67;10.7280;-0.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268586;-25.436445;;21/09/2022;;trip;Atrip;19:22:48;;;1;977;8.73;14.0400;0.9200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268601;-25.436410;;21/09/2022;;trip;Atrip;19:22:49;;;1;978;9.87;15.8760;0.5100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268616;-25.436376;;21/09/2022;;trip;Atrip;19:22:50;;;1;979;8.32;13.3920;-0.6900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268628;-25.436348;;21/09/2022;;trip;Atrip;19:22:51;;;1;980;7.56;12.1680;-0.3400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268635;-25.436320;;21/09/2022;;trip;Atrip;19:22:52;;;1;981;7.41;11.9160;-0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268639;-25.436290;;21/09/2022;;trip;Atrip;19:22:53;;;1;982;7.41;11.9160;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268646;-25.436266;;21/09/2022;;trip;Atrip;19:22:54;;;1;983;6.11;9.8280;-0.5800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268649;-25.436240;;21/09/2022;;trip;Atrip;19:22:55;;;1;984;6.91;11.1240;0.3600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268644;-25.436208;;21/09/2022;;trip;Atrip;19:22:56;;;1;985;6.18;9.9360;-0.3300;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268638;-25.436189;;21/09/2022;;trip;Atrip;19:22:57;;;1;986;5.37;8.6400;-0.3600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268628;-25.436171;;21/09/2022;;trip;Atrip;19:22:58;;;1;987;5.84;9.3960;0.2100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268620;-25.436152;;21/09/2022;;trip;Atrip;19:22:59;;;1;988;5.64;9.0720;-0.0900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268607;-25.436127;;21/09/2022;;trip;Atrip;19:23:00;;;1;989;6.67;10.7280;0.4600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268597;-25.436102;;21/09/2022;;trip;Atrip;19:23:01;;;1;990;6.89;11.0880;0.1000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268583;-25.436076;;21/09/2022;;trip;Atrip;19:23:02;;;1;991;7.36;11.8440;0.2100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268566;-25.436047;;21/09/2022;;trip;Atrip;19:23:03;;;1;992;7.92;12.7440;0.2500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268546;-25.436018;;21/09/2022;;trip;Atrip;19:23:04;;;1;993;8.35;13.4280;0.1900;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268525;-25.435987;;21/09/2022;;trip;Atrip;19:23:05;;;1;994;8.73;14.0400;0.1700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268504;-25.435957;;21/09/2022;;trip;Atrip;19:23:06;;;1;995;8.84;14.2200;0.0500;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268482;-25.435925;;21/09/2022;;trip;Atrip;19:23:07;;;1;996;8.99;14.4720;0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268458;-25.435895;;21/09/2022;;trip;Atrip;19:23:08;;;1;997;8.99;14.4720;0.0000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268436;-25.435865;;21/09/2022;;trip;Atrip;19:23:09;;;1;998;8.90;14.3280;-0.0400;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268411;-25.435840;;21/09/2022;;trip;Atrip;19:23:10;;;1;999;8.88;14.2920;-0.0100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268385;-25.435814;;21/09/2022;;trip;Atrip;19:23:11;;;1;1000;9.11;14.6520;0.1000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268355;-25.435788;;21/09/2022;;trip;Atrip;19:23:12;;;1;1001;9.60;15.4440;0.2200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268323;-25.435760;;21/09/2022;;trip;Atrip;19:23:13;;;1;1002;10.31;16.5960;0.3200;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268292;-25.435731;;21/09/2022;;trip;Atrip;19:23:14;;;1;1003;10.49;16.8840;0.0800;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268263;-25.435705;;21/09/2022;;trip;Atrip;19:23:15;;;1;1004;10.34;16.6320;-0.0700;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268240;-25.435682;;21/09/2022;;trip;Atrip;19:23:16;;;1;1005;9.76;15.6960;-0.2600;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268223;-25.435663;;21/09/2022;;trip;Atrip;19:23:17;;;1;1006;9.08;14.6160;-0.3000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268212;-25.435647;;21/09/2022;;trip;Atrip;19:23:18;;;1;1007;7.97;12.8160;-0.5000;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
A;-49.268216;-25.435637;;21/09/2022;;trip;Atrip;19:23:19;;;1;1008;6.15;9.9000;-0.8100;;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
